source,final_text,model,dominant_topic,dominant_topic_score
tiktok,"setuju makan bergizi gratis sasaran, fokus daerah tertinggal miskin. makan bergizi gratis dikasih orang kaya mampu, cemoohan aja.",lda,2,0.778129099382723
tiktok,"bukan menghentikan makan bergizi gratis, tolong evaluasi sidak sppg nakal suka mark-up dibawah standar menunya",lda,1,0.5504530305098578
tiktok,"direncanakan presiden ini, meresahkan sih, rencana daring sehat ngambil makan bergizi gratis. anak butuh pintar, orangtua butuh pekerjaan. nyari kerja dipermudah pak. kerjaan, apapun dibeli",lda,4,0.3221588054851634
tiktok,makan bergizi gratis d audit kpk tidak sih??,lda,1,0.5978236889069424
tiktok,"kaya dapur, makanan ny tidak sesuai kalimat bergizi",lda,2,0.5283795255491256
tiktok,darurat makan bergizi gratis,lda,0,0.2
tiktok,tugas kepala negara bukan makan anak anak. kewajiban orang tuanya. tugas kepala negara membuka lapangan pekerjaan seluas luasnya biar penghasilan orang tuanya bertambah sehinggal memenuhi makan anak anaknya,lda,1,0.5567293244076362
tiktok,pejabatnya korupsi dibiarin aneh,lda,4,0.7292169578481011
tiktok,masyarakt bukti bukn cm janji,lda,4,0.7978306465010451
tiktok,🥺🥺miriss,lda,0,0.2
tiktok,omon ora bkal dipilih rakt meyusah kn,lda,2,0.4385367817995421
tiktok,lihat menderita..menteri mu bilang makan bergizi gratis produknya itu.. faktanya lapangan cek.. bukan korup berjamaah namanya.. beda bnget mertuanya..yg jajarannya tidak berani nyepelein..,lda,4,0.5793905364044485
tiktok,programya bagus.tpi gk amanah,lda,4,0.7973871879926001
tiktok,anggaran makan bergizi gratis dikorupsi gimana pak? uang diselamatkan korupsi dikorupsi lagi. hahaha,lda,3,0.6303406160293744
tiktok,kayaknya makan bergizi gratis nih..sampe segitunya ngotot dilanjutkan,lda,2,0.4390570287221101
tiktok,"tidak mbg,ada kdmp",lda,2,0.7290097147101315
tiktok,"efisiensi bapak,jumlah kementerian mawen dah staf nya gemoy sejarah indo,belum anggaran dipakai elit nyaman,spt mobil dinas dll,yg tidak berbanding lurus hasil kinerjanya",lda,0,0.5560705348961612
tiktok,"buka mbg,bnyak kerja makan bergizi gratis carut marut penyaluran nya ,yg jalan biar k pilih buka makan bergizi gratis kerja d makan bergizi gratis milih dya",lda,3,0.29840670953280285
tiktok,"""daripada dikorupsi mending rakyat makan"" anggaran rb nyampe rakyat rb, korupsi tidak pak?",lda,3,0.594246227082692
tiktok,"setuju makan bergizi gratis jangan distop, program baik sasaran (pastikan sekolah negeri sekolah pelosok desa dibilang presiden) tutup kebocoran tegakkan aturan sanksi ketat dapur makan bergizi gratis tdk perform",lda,3,0.4309535401571034
tiktok,"coba dengerin knapa bnyak stop mbg,coba survei menunya please , 🤥beda difotoin",lda,0,0.6544076886499828
tiktok,amin,lda,0,0.2
tiktok,"tidak tau pak, dipikirin wowo nii, anak anak makan remaja mo mati pak, kerja capek jrg makan",lda,2,0.5246943777009085
tiktok,lahh makan bergizi gratis kaga korupsi wok?,lda,4,0.7333308750988419
tiktok,makan bergizi gratis kadang korupsi,lda,4,0.7323694009093111
tiktok,ambisi presiden nya negara tidak terarah,lda,0,0.7294993362432168
tiktok,ngutang beres,lda,4,0.5999864640714608
tiktok,stop makan bergizi gratis,lda,0,0.5988358831311522
tiktok,indonesia presiden?,lda,1,0.7293714821383557
tiktok,liat kantong suara disetiap dapur mbg🤣,lda,0,0.39998439534715025
tiktok,"bpk tdak mlihat bnyakny dmpak negatif makan bergizi gratis tdk amanah. makan bergizi gratis blom tntu anak stunting,lansia n orang² mmbutuhkan dapat.",lda,2,0.45790126918367696
tiktok,"makanan anak percayakan org tua nya ,ringan kebutuhan rmh tangga kebutuhan lainya ,bpjs pemerintah aktifkan,sekolah gratis bakahan seragam juga, kebutuhan rmh tangga ringankan harga beras,minyak ,gula ,gas, makanan anak tdk mungkin org tua tdk makan anak nya ,itu jd kewajiban tanggung",lda,1,0.9719205227773775
tiktok,tidak kebeli buku,lda,0,0.2
tiktok,giliran sudh jln kau nga cek.,lda,2,0.7944690614070423
tiktok,data stunting pak. lgian progam stunting sblum sdah jlan n didsa anak² stunting dlu udah dpat mknan gratis sblum makan bergizi gratis.,lda,2,0.6228822346540555
tiktok,smpe skolah ankku blum makan bergizi gratis jdi stop tidak ngaruh.,lda,4,0.8644333660022288
tiktok,d desa makan bergizi gratis,lda,2,0.5999989490650145
tiktok,"program luarbiasa, anak bangsa, sayangkan, tata kelola nya tidak setuju makan bergizi gratis, dana besar, sampe anak keracunan. bnyak dapur luar, baik dapur sekolah langsung, penyajian langsung anak sekolah, (parasmanan) dapur sekola, masak sekolah, sajikan langsung, mungkin baik, dapur sekolah,",lda,3,0.6475096269840419
tiktok,"""anda tidak liat anak-anak stunting?"" persen pak? tidak fokus mereka? anak-anak tidak stunting nenteng hp sekolah kebagian?",lda,2,0.9525467446796209
tiktok,periode,lda,4,0.5999989115561176
tiktok,jangan memaksakan,lda,3,0.7291747297614324
tiktok,dengarkan suara rakyatmu pak. makan bergizi gratis jaln skolah online tdk realistis. ngotot bngt mempertahankan makan bergizi gratis,lda,0,0.4635279356661152
tiktok,menyesalkan pilihan,lda,4,0.5995574566045345
tiktok,makan pak.emang bener menu makan bergizi gratis sesuai prosedur.emang tau makan bergizi gratis tidak korupsi.aduh nya cari pembantu amanah pak.,lda,3,0.5857982775585706
tiktok,untungnya skip ngomong beranda,lda,2,0.7320739106184102
tiktok,segitu nya iya anggta,lda,2,0.5999824778699743
tiktok,"liat"" keumuran",lda,0,0.2
tiktok,sehat sehat presiden maju,lda,4,0.45802897735683257
tiktok,periode,lda,4,0.5999989115561176
tiktok,[sticker],lda,2,0.5999932711180072
tiktok,makan bergizi gratis korupsi merajala lela lucu yaa pakk,lda,4,0.79925996131695
tiktok,bukan hemat presiden tata kelola makan bergizi gratis tidak sesuai ..,lda,1,0.8642327950429245
tiktok,nyesel milih org,lda,0,0.6393567393672382
tiktok,"makan bergizi gratis gakpapa mending dibikin uang , biar dimasakin org tua siswa perbulan jt udh alhamdulilah membantu",lda,1,0.5813613291161528
tiktok,korupsi,lda,4,0.5999998432501754
tiktok,nek ngerti korupsi yow cekal tow ojo alesan rakyat ngono kuwi nk menu makan bergizi gratis bagus ok nk jelek stop mbbgnya,lda,4,0.40688716385386386
tiktok,pusing makan bergizi gratis trs,lda,3,0.39989029998864967
tiktok,saja. habis dilengserkan.,lda,3,0.5999909652857035
tiktok,iya allah betapa lelahnya pak.prabowo rakyat sulit memahami kebijakannya benci sakit hati jagoannya kalah,lda,4,0.7716729370928449
tiktok,stop makan bergizi gratis,lda,0,0.5988358831311522
tiktok,"dibalik kalimat ""saya lihat.. "" sebenernya tidak tau sekali. tidak tau tidak tau.",lda,2,0.8387601953202123
tiktok,si ngotot si,lda,2,0.7954588488910183
tiktok,bapal 🥰🥰,lda,0,0.2
tiktok,presiden juta rakyat indonesia sdah makan.tanpa makan bergizi gratis .anda ngelawak,lda,0,0.8649372645425002
tiktok,egois tidak,lda,4,0.5990627686488741
tiktok,jalan iya jalan gausah motong duit instansi honor lapangan dipotong emng tidak cape,lda,3,0.766990872595764
tiktok,"program tidak jelas,mlah korupsi merata bertambh nilainya cz makan bergizi gratis. periode",lda,4,0.8387478676697
tiktok,"heran iya p, prabowo ngotot skali jlanin makan bergizi gratis pdhl jls tau gk wajar dipaksakan",lda,2,0.5065811447026765
tiktok,dengerin suara rakyat,lda,0,0.8666656684653505
tiktok,"stanting trhdp anak"" tdk diselesaikan makan bergizi gratis",lda,2,0.7329448582267309
tiktok,makan bergizi gratis korupsi ? bisnis,lda,4,0.40035077449615175
tiktok,ngga pidato y pa,lda,3,0.726796405827085
tiktok,"dunia akhirat nyesel pilih prabowo jd presiden ,kirain bener negara dipimpin prabowo tidak tau y parah ,program y satupun tidak faedah y rakyat",lda,4,0.5720893916794991
tiktok,mestinya pertumbuhan sektor lapangam kerja tumbuh. biar urusan stunting jd benar kelar,lda,1,0.6682150475209202
tiktok,",",lda,0,0.2
tiktok,ongkang x uwakk,lda,0,0.2
tiktok,makan bergizi gratis tidak korupsi,lda,4,0.5999998432501754
tiktok,makan bergizi gratis kn lahan basa nya bapa,lda,4,0.5287168774712028
tiktok,uang dikorupsi baik uangnya dikasih langsung orang tuanya biar orang tuanya masakin,lda,3,0.9262672685872279
tiktok,"lanjutkan makan bergizi gratis pak, semuga negri tidak bonyok, orgensinya lihat",lda,2,0.7993102658745015
tiktok,tidak makan bergizi gratis rakyat makan,lda,0,0.5999997796741161
tiktok,uy wowo tidak makan bergizi gratis makan,lda,0,0.5976564939936883
tiktok,ngapain nungu periode lengserkan tidak,lda,4,0.7327550374081067
tiktok,rakyatnya makan tidak kuatir,lda,1,0.5996643418265798
tiktok,liat,lda,0,0.2
tiktok,gk korupsinya dibrantas?,lda,4,0.599997015524743
tiktok,uang lu jangan pake uang negara uang negara uang rakyat hasil pajak,lda,0,0.9494183680447951
tiktok,mantapp prabowo sehat trusas umur,lda,1,0.7988725171114995
tiktok,jangan pendidikan efisiensi,lda,0,0.4716746378767178
tiktok,efisiensi sehari jt 🤣,lda,0,0.7975315874396864
tiktok,? pengen periode,lda,4,0.7310170377913756
tiktok,makan gk membantu.uang nya bnyk hbs pwkerja nya,lda,3,0.4922645420890141
tiktok,kocak,lda,3,0.5999948325111223
tiktok,"ngotot pak… kelaparan iya, makan bergizi gratis tidak merata..",lda,0,0.7972592843659664
tiktok,mending harga sembako turunkan ngemeng ape si prabowo bikin pusing rakyat doang,lda,3,0.7934560912106743
tiktok,ngga makan bergizi gratis jga rakyat makan,lda,0,0.7988927978908441
tiktok,hentikan makan bergizi gratis bos bowo sarang korupsi bosku,lda,4,0.5637541233705667
tiktok,reasoning ny maksa,lda,2,0.43296870474838234
tiktok,korupsi?? jamin makan bergizi gratis tidak kebocoran anggaran pelaksanaannya,lda,4,0.4402287249006325
tiktok,ceo makan bergizi gratis stop usahanya,lda,0,0.7329666193275279
tiktok,"“dari uang dikorupsi, mending kasih makan anak-anak”. uang kasih makan dikorupsi",lda,3,0.6558249988267709
tiktok,"makan bergizi gratis bebas korupsi, pak?",lda,4,0.5999998432501754
tiktok,nyampe siswa beda iklan pa,lda,3,0.6380122081992587
tiktok,iya progam bapa bikin ladang korupsi..,lda,4,0.6675858446776713
tiktok,kasihkan uang kes orangtua mampu. dapur miliki pejabat,lda,0,0.38233530558326306
tiktok,buknnya makan bergizi gratis nmbahin oknum kurop pak??,lda,1,0.5999956282056614
tiktok,bantu anak kekurangan kasik uang terpenuhi hidupnya mungkin negara hemat,lda,2,0.68925719797256
tiktok,"menjabat cari keuntungan besarnya kmrn modal besar, mikir rakyat, nyawa",lda,0,0.8838656905918636
tiktok,mengorbankan makan bergizi gratis jalan,lda,0,0.3997867894469799
tiktok,"program nya bagus makan bergizi gratis, kelolanya masyallah celah tikut rakyat",lda,0,0.45174910666916424
tiktok,contoh presiden pinter blengger orang ja mikir jalan arah,lda,0,0.6250299596445573
tiktok,omon omon doang,lda,3,0.8389925695367629
tiktok,"uang² d korupsi melulu,,pdhl anggaran pendidikan d potong,kesehatan d potong makan bergizi gratis.",lda,3,0.6200528692188455
tiktok,hahhahaha coba makan bergizi gratis audit,lda,1,0.7237032196268014
tiktok,makan bergizi gratis perhatian khusus prabowo. iya,lda,1,0.7308122803038472
tiktok,tolong tolong stop makan bergizi gratis secepat nya,lda,4,0.6410791456963982
tiktok,"makan bergizi gratis dikorup oknum penyedia makan bergizi gratis. main nota, mark up harga, main fee suplier,",lda,1,0.6427110256566828
tiktok,tujuan bpk bener jd gk bener !,lda,1,0.5998541609290741
tiktok,"evaluasi pak, tidak oknum memiliki dapur makan bergizi gratis. video video viral makanan tidak bergizi nilainya berkurang porsi harga ditentukan pemerintah pusat.",lda,1,0.7187499124508009
tiktok,ganti presiden !,lda,4,0.799461983422482
tiktok,"pengelola makan bergizi gratis orang orang jujur ,jadi amanlah",lda,4,0.7985946787655229
tiktok,"makan bergizi gratis kopdes modal pilpres ,karena tau pemilu rakyat tidak memilih lagi.",lda,0,0.9097573726436453
tiktok,narasi makan bergizi gratis stop : menyejahterakan guru honorer faktanya : gaada makan bergizi gratis tidak sejahtera guru honorer,lda,3,0.9190705332491751
tiktok,setop stop stop stop stop makan bergizi gratis secepatnya disetop setop makan bergizi gratis secepatnya ganti uang sahaja,lda,0,0.6450742398466283
tiktok,"sekolah online makan bergizi gratis jalan trus anak ambil sekolah logikanya dimana pak, no prabowo",lda,3,0.5183874737775538
tiktok,"iya desa makan bergizi gratis ny, d kota jangan,, ngitung ngirit..",lda,2,0.8363193749893297
tiktok,sekolah gratis s pak. tidak kelaparan,lda,2,0.7321340207444508
tiktok,mantap pak.banyak dpr berkas.pak jokowi .korupsi,lda,1,0.53252953899038
tiktok,e .. ijik suwi..,lda,0,0.2
tiktok,rakyat tidak makan??,lda,0,0.5999997796741161
tiktok,tidak prabowo ku lihat,lda,2,0.7981869076401059
tiktok,presiden ngeyel tidak duwe duit ujunge pajak,lda,0,0.49030685729548
tiktok,liat dimane lu,lda,3,0.5996811584100911
tiktok,"liat desa""pak",lda,2,0.5999989490650145
tiktok,nyesel gue pilih ni orang,lda,4,0.8391849761679421
tiktok,kacang polong lebaran🤣,lda,3,0.5999967867417412
tiktok,angkuh pk? gk dengerin kritikan rakyat,lda,0,0.4783683541257528
tiktok,"pak, okelah makan bergizi gratis, mungkin sistemnya diperbaiki lagi. peruntukannya dikaji lagi. membutuhkan makan bergizi gratis ini, tidak ""mampu"" tidak makan bergizi gratis. mungkin didata layak menerima ini. sppg, ayolah tau megang, berdayakan umkm first. cmiiw",lda,2,0.6306272298331604
tiktok,mitra ny tidak bner pa,lda,4,0.6155790352763815
tiktok,tiket doi maju,lda,0,0.5986089080019863
tiktok,makan bergizi gratis ladang korupsi,lda,4,0.7999996798918905
tiktok,tau tidak makan bergizi gratis sarang korupsi,lda,0,0.5499131291668342
tiktok,"pak, terimakasih. tidka anak merasakan makan ayam, makan buah, sayur, dna minum susu. lanjutkan.",lda,2,0.910795292590927
tiktok,memaksakan,lda,3,0.5999910691574255
tiktok,gk uang makan bergizi gratis,lda,0,0.59357267517799
tiktok,sungguh keras buah kelapa nya,lda,3,0.6383158498175151
tiktok,"bahan"" pokok mahal gara"" makan bergizi gratis",lda,0,0.8645510972267983
tiktok,"jokowi jalan tol trans jawa trans sumatera , rakyat tidak butuh tol , butuh makan, dikasih makan , stop makan bergizi gratis , aneh. serba salah",lda,0,0.6600358886491949
tiktok,auami kty uang makan bergizi gratis .untuk penjaga sekolah tpi nyata y tidak ad,lda,1,0.6320076472209201
tiktok,uang makan bergizi gratis y korupsi,lda,4,0.7985806719794849
tiktok,"presiden ngebet x program makan bergizi gratis, makanan dikasi bergizi, ngabis in duit negara bos",lda,0,0.6753708138270402
tiktok,baik pendudiksn gratis bpjs gratis,lda,1,0.7274267469160335
tiktok,[sticker] kata..,lda,2,0.5999932711180072
tiktok,wiwi wowo,lda,0,0.5976564939936883
tiktok,hentikan bpk,lda,4,0.5992326533413412
tiktok,nyesel gua pilih ni🤦 ‍ 🤦 ‍,lda,4,0.8389973785145004
tiktok,lucu uang korupsi,lda,4,0.8390116456881391
tiktok,liat juta,lda,3,0.597556338851189
tiktok,pak. mempertahankan makan bergizi gratis menghancurkan,lda,0,0.5997479467493743
tiktok,"terserah ajah, masyarakat mumet jd fokus kerja sj, cari duit menanggung utang negara🥺",lda,0,0.5821283977802546
tiktok,bohongi bpk prabowo cr makan bergizi gratis,lda,2,0.595268888750531
tiktok,setuju makan bergizi gratis tidak dstop dikasi makan bergizi gratis anak kriteria sebutkan..tp anak ortuny tidak usah..soal korupsi cb cr skema spy makan bergizi gratis tidak jd bg koruptor,lda,4,0.4347648594972162
tiktok,makan bergizi gratis rakyat indonesia makan. betul² tidak makan.,lda,0,0.7989439222071909
tiktok,makan bergizi gratis berhenti,lda,3,0.5973385139675654
tiktok,makan bergizi gratis tidak dikorupsi ?,lda,3,0.5999992415188312
tiktok,"prabowo stop, ini, laporan bagus terus, prabowo lanjut, iya gimana ngk terus, bawahan nya senang dana ngalir",lda,4,0.8379090592930547
tiktok,keras kepala presiden,lda,4,0.839690183365226
tiktok,otak presiden terbuat iya,lda,4,0.7303201378763633
tiktok,"wowo uang negara ygdikorupsi, tdk ditangkap y?",lda,0,0.8662470680961917
tiktok,"makan ny turun lapangan., jangan terima laporan senang aja. lapangan bnyk menu makanan makan bergizi gratis up in tidak sesuai harga nya.",lda,1,0.5898852498658239
tiktok,makan bergizi gratis maksa bngt,lda,4,0.7332430678090782
tiktok,bergizi makan bergizi gratis ini?,lda,0,0.5952673660185276
tiktok,ngomong lo,lda,0,0.3994920472699312
tiktok,"mending turunkan audit desa indonesia pak, anggaran mubadzir",lda,1,0.44625981715324736
tiktok,q menyesal pilih pk prabowo🤦‍ 🤦‍ 🤦‍,lda,4,0.5723414327472287
tiktok,tidak .. lamjutkn presiden,lda,4,0.5958083063501082
tiktok,"wes sak karepmu,",lda,1,0.7973665471194967
tiktok,omon omon omon. muak gw,lda,3,0.8854906173145449
tiktok,makan bergizi gratis emng tidak salahgunakan iya pak?,lda,3,0.5999908670117026
tiktok,"perjuangan beliau sekian tahun,inikah tujuannya.",lda,1,0.8367843335967613
tiktok,henti,lda,0,0.2
tiktok,hadeh modelan presiden indonesia,lda,1,0.7293714821383557
tiktok,morat marit tidak karuan,lda,0,0.2
tiktok,ujung nya muncul pak? keliatan skali jd presiden lg. makan bergizi gratis mempertahankan jabatan bukan rakyat 🤣,lda,0,0.8993126908768472
tiktok,"makan bergizi gratis truskn piyerode untng pk,",lda,4,0.5993277253385909
tiktok,ambisius,lda,0,0.2
tiktok,alhamdulillah bapa presiden keluarga mkn,lda,1,0.8843695089038703
tiktok,makan bergizi gratis yo korupsi,lda,4,0.400367780717784
tiktok,tda sasaran mohon dibaca,lda,4,0.39998872972032257
tiktok,lgian mahal,lda,3,0.5988083191190636
tiktok,hayo kemaren nyoblos wkwk,lda,0,0.7331551231017269
tiktok,hentikan makan bergizi gratis,lda,4,0.5992326533413412
tiktok,"""tahun , lihat""",lda,2,0.7303155195560892
tiktok,uang tdk dikorupsi anak anak makan bergizi gratis berlanjut…. lha makan bergizi gratis sarang korupsi kok…. gimana logikanya iya …… tembok keras kawan,lda,2,0.3051350596330335
tiktok,nya program makan bergizi gratis parah korupsi nya,lda,4,0.4001440495259484
tiktok,"setuju bnget makan bergizi gratis tiadakan.gnti pendidikan gratis.sy sbgai orang tua msih mpu mberi mkan anak"" ku.stop makan bergizi gratis",lda,4,0.3923328609303074
tiktok,"ciptakan lapangan pekerjaan ,biar ortunya kerja layak biar kasih makan anaknya",lda,1,0.5021048900096224
tiktok,bubarkan dpr biar tidak uang korupsi .. 🤣,lda,4,0.5361274740102533
tiktok,"udah kena ""hipnotis""",lda,3,0.5980414538475776
tiktok,program tujuannya bagus daerah makanan layak please 🥺,lda,2,0.6840927806365431
tiktok,.p.s,lda,0,0.2
tiktok,ttp bagikan uangnya ajah,lda,2,0.6387781710110179
